system:time_start,NO2_column_number_density
"Sep 16, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021","111,734.964"
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 17, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021","130,471.315"
"Sep 18, 2021","141,524.69"
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 18, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021","96,405.889"
"Sep 19, 2021","101,632.354"
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 19, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021","150,532.5"
"Sep 20, 2021","136,147.023"
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 20, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021","138,376.19"
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 21, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021","243,312.854"
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 22, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021","151,083.875"
"Sep 23, 2021","130,380.069"
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 23, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021","140,865.464"
"Sep 24, 2021","112,055.731"
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 24, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021","205,378.559"
"Sep 25, 2021","208,082.078"
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 25, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021","192,822.773"
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 26, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021","120,074.493"
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 27, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021","237,370.213"
"Sep 28, 2021","209,719.954"
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 28, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021","94,436.536"
"Sep 29, 2021","104,437.411"
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 29, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021","147,174.003"
"Sep 30, 2021","113,808.609"
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Sep 30, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021","147,829.034"
"Oct 1, 2021","200,462.092"
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 1, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021","107,057.884"
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 2, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 3, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021","187,081.019"
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 4, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021","256,402.048"
"Oct 5, 2021","120,522.719"
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 5, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021","110,463.117"
"Oct 6, 2021","115,958.498"
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 6, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021","209,772.363"
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 7, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021","113,206.792"
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 8, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021","128,396.105"
"Oct 9, 2021","138,315.55"
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 9, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021","162,339.356"
"Oct 10, 2021","226,081.21"
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 10, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 11, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021","173,245.144"
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021","214,612.886"
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 13, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 14, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021","172,469.674"
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 15, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021","165,501.659"
"Oct 16, 2021","181,624.187"
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 16, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021","110,024.651"
"Oct 17, 2021","170,561.182"
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 17, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021","248,471.697"
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 18, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 19, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021","91,802.745"
"Oct 20, 2021","98,406.846"
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 20, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021","86,395.011"
"Oct 21, 2021","72,742.674"
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 21, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021","137,878.98"
"Oct 22, 2021","129,563.658"
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 22, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021","161,489.975"
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 23, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021","132,636.195"
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 24, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021","202,142.951"
"Oct 25, 2021","191,683.347"
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 25, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021","123,111.327"
"Oct 26, 2021","135,104.936"
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 26, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021","190,691.453"
"Oct 27, 2021","195,472.594"
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 27, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021","240,073.719"
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 28, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021","301,321.785"
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 29, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 30, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Oct 31, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 1, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021","177,856.158"
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 2, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 3, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 4, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021","250,457.251"
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 5, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021","288,267.878"
"Nov 6, 2021","226,076.312"
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 6, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021","182,016.265"
"Nov 7, 2021","211,263.75"
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 7, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021","181,763.747"
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 8, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021","129,779.439"
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 9, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021","196,854.905"
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 10, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021","437,524.963"
"Nov 11, 2021","505,255.362"
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 11, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021","789,863.891"
"Nov 12, 2021","783,712.28"
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 12, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021","291,654.671"
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 13, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021","178,289.426"
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 14, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021","194,857.204"
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 15, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021","318,593.829"
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 16, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021","129,007.851"
"Nov 17, 2021","138,700.766"
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 17, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021","162,217.565"
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 18, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021","160,451.545"
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 19, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021","180,114.015"
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 20, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 21, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021","101,053.535"
"Nov 22, 2021","85,352.979"
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 22, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021","195,102.241"
"Nov 23, 2021","258,556.734"
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 23, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021","144,745.147"
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 24, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021","201,041.855"
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 25, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 26, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021","143,512.862"
"Nov 27, 2021","105,257.317"
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 27, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021","81,280.712"
"Nov 28, 2021","128,925.258"
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 28, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 29, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Nov 30, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 1, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021","309,387.608"
"Dec 2, 2021","119,856.44"
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 2, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021","80,604.259"
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 3, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
