system:time_start,NO2_column_number_density
"Jan 15, 2021",
"Jan 15, 2021",
"Jan 15, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021","112,813.698"
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 16, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021","71,153.762"
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 17, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 18, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021","60,081.759"
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 19, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 20, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021","22,641.05"
"Jan 21, 2021","28,564.276"
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 21, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021","67,014.36"
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 22, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021","76,458.977"
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 23, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021","76,156.113"
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 24, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021","227,253.898"
"Jan 25, 2021","140,701.253"
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 25, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 26, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 27, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021","26,433.052"
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 28, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021","59,409.858"
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 29, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 30, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Jan 31, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 1, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021","100,016.679"
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 2, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 3, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 4, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021","87,241.78"
"Feb 5, 2021","156,453.031"
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 5, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021","202,818.097"
"Feb 6, 2021","338,150.342"
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 6, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021","59,447.774"
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 7, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021","164,763.317"
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 8, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021","233,772.442"
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 9, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021","168,709.389"
"Feb 10, 2021","143,503.551"
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 10, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021","199,510.25"
"Feb 11, 2021","137,040.586"
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 11, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021","237,097.025"
"Feb 12, 2021","239,493.331"
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 12, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021","144,005.695"
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 13, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 14, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021","187,377.056"
"Feb 15, 2021","141,575.175"
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 15, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 16, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021","158,193.039"
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 17, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021","69,703.729"
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 18, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 19, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 20, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021","134,057.302"
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 21, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 22, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021","87,649.799"
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 23, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021","108,834.611"
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 24, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 25, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021","240,256.407"
"Feb 26, 2021","205,862.026"
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 26, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021","326,951.2"
"Feb 27, 2021","192,965.233"
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 27, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021","202,482.181"
"Feb 28, 2021","160,371.095"
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Feb 28, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021","239,487.355"
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 1, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021","382,356.52"
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 2, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021","351,276.369"
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 3, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021","115,456.916"
"Mar 4, 2021","111,433.276"
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 4, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021","100,784.097"
"Mar 5, 2021","121,429.104"
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 5, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021","145,025.762"
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 6, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021","162,438.728"
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 7, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 8, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021","180,633.657"
"Mar 9, 2021","113,358.717"
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 9, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 10, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021","69,901"
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 11, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021","53,356.279"
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 12, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021","65,829.851"
"Mar 13, 2021","44,499.58"
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 13, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 14, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021","136,997.668"
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 15, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021","84,554.886"
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 16, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 17, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 18, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021","157,981.421"
"Mar 19, 2021","153,348.807"
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 19, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021","119,806.32"
"Mar 20, 2021","113,373.383"
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 20, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021","102,203.741"
"Mar 21, 2021","144,627.114"
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
"Mar 21, 2021",
